ID,Lat,Lon,Name,Population,Population Date
52553698,49.3179514,-124.3117397,Parksville,12514,Unknown
52556061,49.2821981,-122.8293554,Port Moody,33535,2021-05-11
52556164,49.2621643,-122.780542,Port Coquitlam,61498,2021-05-11
52556169,49.163877,-123.938122,Nanaimo,90504,Unknown
52556180,49.0521162,-122.329479,Abbotsford,153524,2021-05-11
52556274,52.1292657,-122.1397259,Williams Lake,10753,Unknown
52556897,54.5172715,-128.599548,Terrace,Unknown,Unknown
52556923,49.3311208,-123.159479,West Vancouver,44122,2021-05-11
52561176,51.153509,-100.04425,Dauphin,8251,2011
52561496,49.187089,-97.937622,Winkler,10670,2011
52561531,49.8955367,-97.1384584,Winnipeg,663617,2011
52562266,49.1927055,-98.1014567,Morden,7812,Unknown
52562631,54.769801,-101.878967,Flin Flon,5363,2011
52943358,49.6112768,6.129799,Luxembourg,122273,2020-01-03
53190047,-41.2710849,173.2836756,Nelson,51100,2021
53200527,18.465299,-66.116666,San Juan,Unknown,Unknown
53371112,17.9712148,-76.7928128,Kingston,660000,Unknown
53445867,-38.1381493,176.252922,Rotorua,58400,2021
53549532,39.9624588,-76.7277218,York,43550,Unknown
53919243,-17.9566909,122.2240181,Broome,14660,2021
54611749,29.3056996,-94.7933252,Galveston,53695,2020
55184582,39.8005316,-76.9832568,Hanover,16429,2020
56095285,-40.356317,175.6112388,Palmerston North,81500,2021
56097668,-39.4902099,176.917839,Napier,66700,2021
56097888,-39.6417678,176.8430781,Hastings,50100,2021
57116400,45.7538355,21.2257474,Timișoara,319279,Unknown
57542483,35.62125,139.688014,目黒区,288088,Unknown
57549546,39.6383092,22.4160706,Λάρισα,144651,Unknown
57553013,40.2713616,22.5087618,Κατερίνη,56000,Unknown
57554537,40.6403167,22.9352716,Θεσσαλονίκη,790824,Unknown
57563779,34.6937569,135.5014539,大阪市,2691185,Unknown
57683926,43.061936,141.3542924,札幌市,1973395,Unknown
57772848,46.5685214,23.7853643,Turda,47744,Unknown
57805233,-41.1354217,174.8397824,Porirua,61900,2021
57871098,-41.2125751,174.9057626,Lower Hutt,111800,2021
58422785,56.506281,27.3306623,Rēzekne,33936,Unknown
58568637,35.9208102,74.314044,گلگت,Unknown,Unknown
58744442,33.5914237,73.0535122,راولپنڈی,2098231,Unknown
58918710,34.430195,70.460128,جلال آباد,168600,Unknown
58950371,-0.2201641,-78.5123274,Quito,2671191,Unknown
59043304,-15.8405962,-70.0279512,Puno,128637,2017
59058448,18.9218274,-99.2342282,Cuernavaca,341029,2020
59115290,-13.5170887,-71.9785356,Cusco,428450,2017
59149739,-42.8825088,147.3281233,Hobart,197451,2021
59609477,-37.8301386,140.7842627,Mount Gambier,26734,2021
59722301,46.2202037,24.7934483,Sighișoara,32570,Unknown
59735022,45.2551338,19.8451756,Нови Сад,260438,2022-09-30
59851594,-30.5144881,151.6656564,Armidale,21312,2021
59900417,43.6166163,-116.200886,Boise,235684,Unknown
59903502,43.5737361,-116.559631,Nampa,101410,2020
59907915,43.6086295,-116.392326,Meridian,117635,Unknown
59953738,-25.863611,25.658611,Mahikeng,15117,2011-01-01
59965613,-26.8625383,26.6656814,Klerksdorp,186515,Unknown
60014312,45.1256956,25.7348044,Câmpina,41554,Unknown
60018211,44.9417468,26.0236504,Ploiești,224406,Unknown
60023047,-39.9324904,175.0519306,Whanganui,42300,2021
60024508,-39.0579941,174.0806474,New Plymouth,58400,2021
60034262,-26.095556,27.775556,Krugersdorp,275000,Unknown
60038888,53.132398,23.1591679,Białystok,296401,2021-06-30
60069043,40.6022059,-75.4712794,Allentown,120443,Unknown
60081897,59.748444,30.604479,Колпино,149766,2021
60130164,-37.6859006,176.167505,Tauranga,155200,2021
60169822,43.207178,-71.537476,Concord,42695,Unknown
60237889,54.673355,20.131153,Светлый,21849,2015-01-01
60238387,55.0809688,21.8882673,Советск,38910,2021
60269696,-38.661326,178.0206487,Gisborne,37300,2021
60327890,40.5871782,-105.0770113,Fort Collins,148612,Unknown
60400458,51.6889387,5.303116,'s-Hertogenbosch,115903,2017-01-01
60410873,46.9758615,31.9939666,Миколаїв,480080,2018-05-01
60485579,-1.950851,30.061507,Kigali,1132686,Unknown
60571493,44.8178131,20.4568974,Београд,1197714,2022-09-30
60647966,41.764582,-72.6908547,Hartford,124060,Unknown
60655687,24.9929995,121.3010003,桃園市,2147763,Unknown
60655691,22.6203348,120.3120375,高雄市,2779371,Unknown
60655699,25.011997,121.4656619,新北市,3979208,Unknown
60655918,24.163162,120.6478282,臺中市,2767239,Unknown
60655922,23.4811089,120.4535412,嘉義市,269874,Unknown
60656019,24.8066333,120.9686833,新竹市,453120,2023-03-01
60710142,45.1490064,26.8306557,Buzău,115494,Unknown
60715062,-3.3638125,29.3675028,Bujumbura,658859,Unknown
60715164,-1.6665685,29.225652,Goma,2000000,Unknown
60729033,-37.7878809,175.281788,Hamilton,178500,2021
60907763,32.1525312,74.1933745,گوجرانوالہ,2027001,Unknown
60969658,42.1294712,-80.0852695,Erie,97263,Unknown
60976089,-25.537583,152.7019182,Maryborough,22237,2021
61097209,44.6092059,-79.4175587,Orillia,30546,Unknown
61557398,6.7746821,79.8826095,Moratuwa,207000,Unknown
61721547,45.3802683,20.3907614,Зрењанин,67129,2022-09-30
61753360,43.7698712,11.2555757,Firenze,382808,Unknown
61753362,43.4628957,11.8781675,Arezzo,99543,Unknown
61753364,42.7597261,11.1137389,Grosseto,82087,Unknown
61753368,44.0359323,10.1395519,Massa,69479,Unknown
61753370,43.9336213,10.9174238,Pistoia,90315,Unknown
61753372,43.880598,11.0969262,Prato,191150,Unknown
61753373,43.3185536,11.3316533,Siena,53903,Unknown
61785451,40.7127281,-74.0060152,New York,8804190,2020
62221032,38.246242,21.7350847,Πάτρα,300000,Unknown
62270270,19.4326296,-99.1331785,Ciudad de México,9209944,2020
62505581,45.4641943,9.1896346,Milano,1350000,Unknown
62505590,45.5398022,10.2200214,Brescia,187567,Unknown
62505595,45.1334796,10.0248716,Cremona,59561,Unknown
62505612,45.1860043,9.1546375,Pavia,71214,Unknown
62505628,45.817549,8.8263532,Varese,80629,Unknown
62515124,45.5834418,9.2735257,Monza,120204,Unknown
63439019,33.830287,-6.072605,Khémisset ⵅⴻⵎⵉⵙⵙⴻⵜ الخميسات,111971,2008
63443413,34.230155,-4.010104,Taza ⵜⴰⵣⴰ تازة,160000,2010
63621589,45.0677551,7.6824892,Torino,902000,Unknown
63621601,44.9130438,8.6154872,Alessandria,90987,Unknown
63621610,44.900542,8.2068876,Asti,71276,Unknown
63621624,45.5664109,8.0542758,Biella,45740,Unknown
63621631,44.389633,7.5479007,Cuneo,55939,Unknown
63621639,45.4464036,8.619655,Novara,100910,Unknown
63621650,45.3251557,8.4227666,Vercelli,45132,Unknown
64622559,48.1030643,20.7900429,Miskolc,145248,Unknown
64624269,47.687609,17.6346815,Győr,130020,Unknown
64627511,47.9557802,21.7167982,Nyíregyháza,115711,Unknown
64776484,46.0664228,11.1257601,Trento,117317,Unknown
64776486,46.4984781,11.3547399,Bolzano - Bozen,105713,Unknown
64778090,45.4371908,12.3345898,Venezia,263352,Unknown
64778096,45.0698166,11.78882,Rovigo,51867,Unknown
64778098,45.6658505,12.2455414,Treviso,83731,Unknown
64778101,45.4384958,10.9924122,Verona,259966,Unknown
64778102,45.5488306,11.5478825,Vicenza,112953,Unknown
64835706,37.7728858,-3.7883289,Jaén,107115,2022
65442261,43.6112422,3.8767337,Montpellier,295542,2019
65523130,41.5398348,2.4448926,Mataró,128956,2022
66298767,32.9247256,73.719388,جہلم,190425,Unknown
66331528,33.2543205,73.3065712,گوجر خان,90131,Unknown
66502648,45.6496485,13.7772781,Trieste,204420,Unknown
66502659,45.9562503,12.6597197,Pordenone,51229,Unknown
66502664,46.0634632,13.2358377,Udine,99169,Unknown
66586322,44.40726,8.9338624,Genova,586655,Unknown
66586332,44.1033871,9.8217022,La Spezia,93959,Unknown
67157058,27.708317,85.3205817,काठमाडौं,975000,Unknown
67253662,38.1112268,13.3524434,Palermo,629548,Unknown
67253674,37.3122991,13.57465,Agrigento,55482,Unknown
67253682,37.4899412,14.0631618,Caltanissetta,58424,Unknown
67253693,37.5023612,15.0873718,Catania,298592,Unknown
67253701,38.1937571,15.5542082,Messina,220094,Unknown
67253706,36.9219828,14.7213455,Ragusa,73303,Unknown
67253724,38.0173961,12.5160225,Trapani,55524,Unknown
67273280,38.1035389,15.6397556,Reggio Calabria,183035,Unknown
67273291,38.9076353,16.5960465,Catanzaro,90610,Unknown
67273302,39.3099931,16.2501929,Cosenza,67546,Unknown
67273310,39.0806223,17.127196,Crotone,62178,Unknown
67280322,40.6384046,15.8022077,Potenza,67122,Unknown
67283748,41.5597935,14.6602725,Campobasso,49431,Unknown
68507505,43.1119613,12.3890104,Perugia,120137,2011-10-09
68507510,42.5641417,12.6405466,Terni,97050,2011-10-09
68528585,41.1257843,16.8620293,Bari,326344,Unknown
68528589,40.6375408,17.9454957,Brindisi,88302,Unknown
68528599,40.3570373,18.1718482,Lecce,94773,Unknown
68528603,40.4712427,17.2432278,Taranto,201100,Unknown
68528716,41.2275731,16.2954806,Andria,100440,Unknown
68528809,41.275088,16.4162585,Trani,56217,Unknown
68558311,-25.2985784,152.8535216,Hervey Bay,57722,2021
68566148,40.9141958,14.7888764,Avellino,54847,Unknown
68566151,41.1295587,14.7824639,Benevento,60091,Unknown
68566158,41.0820827,14.334708,Caserta,76330,2021-01
68566163,40.6803601,14.7594542,Salerno,150188,Unknown
68581163,40.9283217,14.2011232,Giugliano in Campania,80269,Unknown
68674508,44.5678105,-80.9430094,Owen Sound,21688,Unknown
69299999,44.2227278,12.041273,Forlì,117913,Unknown
69300003,44.6458885,10.9255707,Modena,184973,Unknown
69300007,44.8013678,10.3280833,Parma,193315,Unknown
69300015,44.4161414,12.2017617,Ravenna,159116,Unknown
69300019,44.6978389,10.6304971,Reggio Emilia,133296,Unknown
69300020,44.0593886,12.5684371,Rimini,147750,Unknown
70978800,43.6170137,13.5170982,Ancona,100861,Unknown
70978814,42.8546185,13.5755038,Ascoli Piceno,45457,Unknown
70990193,42.3489203,13.3979672,L'Aquila,69753,Unknown
70990208,42.3446529,14.1659738,Chieti,51815,Unknown
70990245,42.6612893,13.6983524,Teramo,54892,Unknown
71374851,-35.7275268,174.3194202,Whangārei,54300,2021
71556493,12.610368,37.466766,ጎንደር / Gonder,213434,Unknown
71612929,11.5949663,37.3882251,ባሕር-ዳር / Bahir Dar,Unknown,Unknown
72959652,41.8933203,12.4829321,Roma,2864731,Unknown
72959682,41.467299,12.9037518,Latina,127395,2023-10-31
72959715,42.4168441,12.1051148,Viterbo,67173,Unknown
72990657,39.2171994,9.113311,Casteddu/Cagliari,154478,Unknown
74099711,10.7101815,105.1188675,Châu Đốc,157298,Unknown
74132064,21.0283334,105.854041,Hà Nội,8435700,2022
75561491,18.043988,30.95119,الدبة,52000,Unknown
75562621,19.1728506,30.4731589,دنقلا,56167,Unknown
76464246,47.1910169,18.410811,Székesfehérvár,95915,Unknown
76470550,43.8235163,-111.787022,Rexburg,29000,Unknown
76611479,52.6041877,39.5936899,Липецк,490428,2023-01-01
77186850,-9.2020365,25.8525231,Bukama,Unknown,Unknown
79736088,57.052505,53.990612,Воткинск,98063,2017
80923927,-27.6424132,153.1131037,Logan City,Unknown,Unknown
81008084,37.4443293,-122.1598465,Palo Alto,65364,2019
81013838,37.3893889,-122.0832101,Mountain View,82739,2019
81458885,30.1957677,67.0172447,کوئٹہ,1001205,Unknown
81590481,-34.6037181,-58.38153,Buenos Aires,3120612,Unknown
82761756,48.202158,-114.315321,Kalispell,29409,2020
82765727,45.6794293,-111.044047,Bozeman,53293,2020
82773480,42.8620287,-112.450627,Pocatello,56320,2020
82799640,24.2248697,55.7452211,العين,631005,Unknown
82989938,62.2417066,25.7495727,Jyväskylä,143444,2021-01
83529422,1.5620529,30.2478844,Bunia,366126,Unknown
83540909,0.1249694,29.2919545,Butembo,Unknown,Unknown
84139226,40.4556825,-109.528474,Vernal,10241,2020
84466877,-41.471798,-72.9395915,Puerto Montt,153118,Unknown
84550790,42.2376602,-8.7247205,Vigo,198293,2022
84941554,45.403271,-71.889038,Sherbrooke,161323,Unknown
85788293,47.4978789,19.0402383,Budapest,1671004,Unknown
87705691,44.7239578,37.7690711,Новороссийск,261626,2023-01-01
87841198,-6.1791181,35.7468174,Dodoma,765179,Unknown
89085357,-17.853135,25.861429,Livingstone,136897,Unknown
89293667,26.2452915,68.4040229,نوابشاہ,263102,Unknown
89313928,27.6961883,68.8588754,سکھر,499900,Unknown
89369215,22.7859372,5.5291395,Tamanrasset ⵜⴰⵎⴻⵏⵔⴰⵙⴻⵜ تمنراست,92635,2008
89381749,16.7719091,-3.0087272,Tombouctou,36000,Unknown
89400760,26.6636199,68.0024421,مورو,95398,Unknown
89432460,27.5268953,68.7593983,خیرپور,183181,Unknown
89442833,27.855824,69.1127479,پنو عاقل,75805,Unknown
89466380,28.3086664,70.1283004,صادق آباد,239677,Unknown
89918976,16.2788129,-0.0412392,Gao,58000,Unknown
89942783,11.3165531,-5.6777526,Sikasso,226000,2009
90056721,25.3635325,68.3068896,کوٹری,259358,Unknown
90112925,16.6884963,33.432286,شندي,Unknown,Unknown
90135276,17.690719,33.98073,عطبرة,111399,Unknown
90187942,14.7677692,33.3659991,رفاعة,Unknown,Unknown
90200226,-27.5973002,-48.5496098,Florianópolis,537211,2023-08-31
90436171,45.627484,-72.940636,Saint-Hyacinthe,53200,Unknown
90465594,25.1479816,62.3254553,گوادر,138438,Unknown
90485996,45.3990409,-72.721834,Granby,66222,Unknown
90495941,55.0951738,36.611913,Обнинск,116179,2021-01-01
90536341,34.0155606,71.981283,نوشہرہ,120131,Unknown
90553405,34.1461506,71.7337464,چارسدہ,114565,Unknown
90641666,46.0131505,-112.536508,Butte,34494,2020
90644937,46.8701049,-113.995267,Missoula,73489,2020
91254710,43.4846862,-8.233162,Ferrol,57110,2022
91327012,45.7874957,-108.49607,Billings,117116,2020
91327838,47.5048851,-111.29189,Great Falls,60442,2020
91705556,45.8260909,-77.113541,Pembroke,16146,Unknown
93195982,40.3429683,-76.4233816,Lebanon,25477,Unknown
93711720,43.4769604,43.5966578,Нальчик,239610,2022-01-01
94312904,36.3415843,43.1291386,الموصل,664221,2016
96209423,44.4361414,26.1027202,București,1883425,Unknown
96885398,34.4221319,-119.702667,Santa Barbara,91196,2015
97922073,4.8459246,31.5959173,Juba,372410,Unknown
97993575,31.6205738,65.7157573,کندهار,450300,Unknown
98022062,47.1067183,51.9138976,Атырау,355117,Unknown
98072410,40.0053169,52.9928838,Türkmenbaşy,73803,Unknown
98690012,-23.3050682,-45.9723075,Jacareí,240275,2023-08-31
98690015,-23.0063966,-44.316326,Angra dos Reis,167434,2023-08-31
98690016,-22.9364,-45.4622602,Pindamonhangaba,165428,2023-08-31
98690024,-23.62028,-45.41306,Caraguatatuba,134873,2023-08-31
99042439,40.03813,-76.3056686,Lancaster,59322,Unknown
99474380,36.8542598,42.9924528,دھۆک,226899,2008
99481003,28.678013,-81.511398,Apopka,35563,2006
99513584,28.5421109,-81.3790304,Orlando,307683,2020
99967143,44.5635999,27.3618477,Slobozia,45891,Unknown
100013911,21.8005,31.350737,وادي حلفا,15725,Unknown
100035698,45.4338215,28.0549395,Galați,249432,Unknown
100571506,37.8708393,-122.272863,Berkeley,121363,2019
100717030,28.8117345,-81.2680223,Sanford,61051,2020
100890898,43.3211301,21.8959232,Ниш,178976,2022-09-30
101480194,51.5013775,46.1233093,Энгельс,225428,2022-01-01
103064457,40.335345,-75.9279495,Reading,88082,2010
103905360,-5.858784,144.2316365,Mount Hagen,100250,Unknown
103913308,-6.7301976,147.0008109,Lae,250948,Unknown
107363797,50.2109579,-66.3790642,Sept-Îles,25686,Unknown
107364301,49.2118373,-68.1801406,Baie-Comeau,22113,Unknown
107364606,49.785698,-92.835846,Dryden,7617,2011
107988853,-12.0522626,-77.1391133,Callao,Unknown,Unknown
109860348,47.3469264,25.3557638,Vatra Dornei,17150,Unknown
110248628,31.8010863,74.2540999,مریدکے,166652,Unknown
110331573,10.2028617,-64.6307626,Puerto La Cruz,272231,Unknown
110399834,45.8457816,27.4290798,Tecuci,46825,Unknown
110432972,46.100503,27.181015,Adjud,17554,Unknown
110499084,46.0239798,-73.4419936,Joliette,20484,Unknown
110506070,15.8795863,108.3319406,Hội An,120000,Unknown
111353560,48.6223731,22.3022572,Ужгород,114867,Unknown
113548786,58.6035661,49.6666241,Киров,471754,2023-01-01
113708138,-33.2820463,149.0971567,Orange,40127,2021
113724008,-35.115,147.3677778,Wagga Wagga,49686,2021
113763535,-31.965,141.4511111,Broken Hill,17456,2021
114123787,15.705783,100.1330046,นครสวรรค์,82305,Unknown
114141293,34.1436136,73.2132747,ایبٹ آباد,208491,Unknown
114143790,34.3286855,73.1993125,مانسہرہ,80653,Unknown
114176225,-32.8316667,151.3511111,Cessnock,23211,2021
114310670,46.3108893,23.7188181,Aiud,24619,Unknown
114320365,46.1625212,24.3473855,Mediaș,53564,Unknown
114370819,-32.2478964,148.6026502,Dubbo,38783,2021
114638747,-31.0900743,150.9290159,Tamworth,35415,2021
114651471,-28.8077608,153.2791883,Lismore,27916,2021
115622916,-17.7414972,168.3150163,Port Vila,44039,2009
115664268,25.0782266,-77.3383438,Nassau,259300,Unknown
115965552,32.932827,72.8629763,چکوال,138146,Unknown
116056557,19.8887438,102.135898,ຫຼວງພະບາງ,53792,Unknown
116851075,44.9267709,25.462816,Târgoviște,79610,Unknown
116961349,-33.4250175,151.3417318,Gosford,325255,2021
117030632,45.8367637,23.1958453,Orăștie,24174,Unknown
118103814,46.5471807,23.8869669,Câmpia Turzii,26377,Unknown
118124309,46.3295278,24.2804126,Târnăveni,26120,Unknown
119510228,43.8959058,25.9658111,Giurgiu,61353,Unknown
119834386,46.8024771,21.6594011,Salonta,20660,Unknown
122136160,31.8658887,-116.602983,Ensenada,330652,2020
122291968,46.9241232,25.352455,Toplița,13929,Unknown
122304857,46.7213467,25.5998915,Gheorgheni,18377,Unknown
122511459,18.3923993,103.6592885,ປາກຊັນ,Unknown,Unknown
122739684,17.9640988,102.6133707,ວຽງຈັນ,783000,Unknown
123860883,42.4415238,19.2621081,Podgorica,150799,2011
124083658,41.6147605,0.6267842,Lleida,134339,2022
125027380,41.5868654,-93.6249494,Des Moines,214133,2020-04-01
126094102,30.8223408,75.1730967,Moga,150411,2011
126244310,36.4436302,28.2282311,Ρόδος,45310,2021
126278515,44.6257835,22.6531975,Drobeta-Turnu Severin,92617,2011
126383941,44.8572343,24.8719422,Pitești,155383,Unknown
127799783,20.6930134,101.9853678,ເມືອງໄຊ,Unknown,Unknown
128054630,50.6668184,17.9236408,Opole,120146,Unknown
128510650,47.6565584,23.5719843,Baia Mare,123738,Unknown
128545214,47.0287702,23.9077402,Gherla,25284,Unknown
128554280,47.9283242,23.8915583,Sighetu Marmației,37640,2011
128555565,47.6829338,22.4695102,Carei,25911,Unknown
128556778,47.647001,26.2522599,Suceava,92121,Unknown
128561166,47.1327012,24.4963949,Bistrița,75076,Unknown
128566747,45.8659935,25.7865367,Sfântu Gheorghe,56006,Unknown
128657320,45.177518,28.8016348,Tulcea,73707,Unknown
128665884,47.34662,22.3414987,Marghita,17162,Unknown
129027204,45.616651,25.6910299,Săcele,30226,Unknown
129642766,45.1469341,24.6779826,Curtea de Argeș,35107,Unknown
129950988,45.8449433,24.9703224,Făgăraș,30714,Unknown
129953609,36.0428907,14.2398479,Ir-Rabat,6901,Unknown
129982060,45.7575221,22.9073792,Hunedoara,78675,Unknown
129984582,47.1615598,27.5837814,Iași,290422,Unknown
129991407,47.0245117,28.8322923,Chișinău,756900,Unknown
129992313,52.1503721,10.3593147,Salzgitter,103694,2013
129993092,47.1819416,23.0562143,Zalău,56202,Unknown
129999186,45.278752,-66.058044,Saint John,Unknown,Unknown
130037434,40.7852085,43.8416095,Գյումրի,111138,2022-01-01
130040361,40.1777112,44.5126233,Երևան,1129300,Unknown
130167065,40.3007259,21.7883119,Κοζάνη,35242,Unknown
130167081,40.8008523,22.0503508,Έδεσσα,18253,Unknown
130167098,40.79304,22.411477,Γιαννιτσά,29647,Unknown
130170551,40.7829027,21.4138858,Φλώρινα,14297,Unknown
130187624,37.0402529,41.2328836,القامشلي,232258,Unknown
130219020,39.7284945,-121.8374777,Chico,90316,2010
130250597,39.5560869,21.7678844,Τρίκαλα,61653,2011
130250802,39.3660304,21.9287519,Καρδίτσα,38554,Unknown
130308534,44.0230929,23.3450079,Băilești,21696,Unknown
130388465,47.7450706,26.6599858,Botoșani,106847,Unknown
130443201,44.717002,26.6324066,Urziceni,19303,Unknown
130484930,46.9319894,26.3695046,Piatra Neamț,85055,Unknown
130487612,46.9248758,26.9281768,Roman,80328,Unknown
130609433,45.2697704,25.0438643,Câmpulung,43552,Unknown
132714958,21.0072205,101.4076361,ຫຼວງນ້ຳທາ,Unknown,Unknown
132724948,21.6834928,102.1056616,ຜົ້ງສາລີ,Unknown,Unknown
133069982,15.1201461,105.8043971,ປາກເຊ,120000,Unknown
133072627,15.3484551,106.7220009,ເຊກອງ,Unknown,Unknown
133081246,17.3946183,104.8064526,ທ່າແຂກ,70000,Unknown
133221690,19.45189,103.206607,ໂພນສະຫວັນ,Unknown,Unknown
133445298,14.8122882,106.8278077,ອັດຕະປື,19200,Unknown
134237444,40.9935874,22.8741455,Κιλκίς,17430,Unknown
135011471,44.1123292,24.3463095,Caracal,34603,Unknown
135519334,38.3686353,21.4283544,Μεσολόγγι,20000,Unknown
135531710,39.3624833,22.9401864,Βόλος,82439,Unknown
135541513,40.5216297,21.2636522,Καστοριά,13387,Unknown
136904436,41.0910711,23.5498031,Σέρρες,56000,Unknown
137704920,40.9369224,24.4122766,Καβάλα,54027,Unknown
137705481,41.13805,24.8864089,Ξάνθη,52000,Unknown
137940520,46.6667533,22.3527085,Beiuș,11923,Unknown
137967185,44.7234689,22.3982754,Orșova,10441,2011
138009623,45.0422947,23.2728118,Târgu Jiu,82504,Unknown
138011262,44.8011015,22.9678763,Motru,22472,Unknown
138033311,44.4299971,24.3631837,Slatina,70293,Unknown
139260064,40.845666,25.8778814,Αλεξανδρούπολη,53000,Unknown
139314748,39.6639818,20.8522784,Ιωάννινα,89061,Unknown
139648176,38.9571673,20.7516209,Πρέβεζα,19072,Unknown
139915923,45.3552327,23.2157411,Lupeni,32853,Unknown
139921758,45.3748642,23.2940874,Vulcan,32160,Unknown
139950254,45.6924431,25.4490362,Codlea,24547,Unknown
140022516,2.9948437,101.7896595,Kajang,1047356,2020
140109135,45.1031731,24.3647209,Râmnicu Vâlcea,98776,Unknown
140110427,44.6592011,24.2643412,Drăgășani,20497,Unknown
140154764,43.9702236,25.3288462,Alexandria,45434,Unknown
140157011,44.1083489,24.9952094,Roșiorii de Vede,37640,Unknown
140158404,43.7518306,24.8691717,Turnu Măgurele,36966,Unknown
140171278,44.9830676,25.6453554,Moreni,22886,Unknown
140377675,33.006306,35.0945579,נהריה,Unknown,Unknown
140983265,37.6904826,-122.47267,Daly City,101005,2006
141030472,38.7521235,-121.2880059,Roseville,107158,2006
141032858,39.1404477,-121.6169108,Yuba City,66941,2010
141034768,40.7906871,-124.1673746,Eureka,27191,2010
141043253,40.4162842,-120.653006,Susanville,16728,2020
141046296,40.5863563,-122.391675,Redding,91582,2010
141466273,23.8477,90.2587,সাভার,296851,2011
141763657,45.3854458,27.0417011,Râmnicu Sărat,41405,Unknown
142172498,46.3614042,25.8026675,Miercurea Ciuc,38966,Unknown
142231708,46.0007042,26.1373615,Târgu Secuiesc,21304,Unknown
142256099,44.1961646,27.3313233,Călărași,65181,Unknown
142457861,3.0739429,101.5185278,Shah Alam,812327,2020
143561186,55.9341491,37.5142417,Долгопрудный,117778,2021-01-01
143564891,55.8917293,37.4396994,Химки,232066,2015-01-01
144310287,44.2443001,28.269625,Medgidia,45162,Unknown
144930880,-29.1685045,-51.1796385,Caxias do Sul,463501,2023-08-31
144946166,-29.1654014,-51.5197627,Bento Gonçalves,123151,2023-08-31
144970241,-29.9216045,-51.1799525,Canoas,347657,2023-08-31
145620822,-28.0023731,153.4145987,Gold Coast,607665,2021
146154210,16.8874145,-24.9863842,Mindelo,70000,Unknown
146541158,50.6196175,26.2513165,Рівне,245323,Unknown
146570870,50.7450733,25.320078,Луцьк,217502,Unknown
146881926,47.7891763,22.8725598,Satu Mare,102411,Unknown
147096741,34.5068601,-82.6506264,Anderson,26708,Unknown
147132414,41.7538193,-124.1966461,Crescent City,7860,2006
148899210,58.050373,38.834637,Рыбинск,193341,2015-01-01
148901123,57.7679158,40.9269141,Кострома,265959,2023-01-01
148901125,56.9984452,40.9737394,Иваново,360687,2023-01-01
149990518,39.9375112,-77.6612586,Chambersburg,21903,2020
150384326,13.8280295,20.8283652,Abéché أبشي,78191,Unknown
150545728,13.2937546,19.6889527,Oum Hadjer أم هاجر,20742,Unknown
150545850,13.2125691,18.3396857,Ati أتي,35311,Unknown
150546205,12.8786326,16.4497186,Ngoura نكورا,Unknown,Unknown
150570006,13.4664563,22.1977187,أدري Adré,12000,Unknown
150906142,42.2130151,20.7363339,Prizren,85119,Unknown
150917043,55.3430696,-131.6466819,Ketchikan,7446,Unknown
150917836,21.3866667,-158.009166,Waipahu,71894,Unknown
150917986,21.4001231,-157.969428,Pearl City,47698,Unknown
150918186,64.837845,-147.716675,Fairbanks,31142,2006
150918835,58.3019496,-134.419734,Juneau,31000,Unknown
150919109,57.79,-152.407222,Kodiak,6259,2006
150919519,21.3822222,-157.9336111,Aiea,23068,Unknown
150919907,21.418555,-157.804184,Kāneʻohe,34597,Unknown
150919942,21.4508308,-158.0095783,Mililani,48668,Unknown
150920412,60.5544444,-151.258333,Kenai,7424,Unknown
150920482,21.393623,-157.743759,Kailua,38635,Unknown
150921144,61.2163129,-149.894852,Anchorage,291247,2020
150921582,21.3340079,-158.077849,Kapolei,33482,Unknown
150932114,38.5435526,-121.739005,Davis,66850,Unknown
150932281,34.1705609,-118.8375937,Thousand Oaks,124207,2006
150932374,35.189443,-114.0530065,Kingman,29029,2016
150934574,38.4404925,-122.7141049,Santa Rosa,174972,2010
150935176,46.4195913,-117.0216144,Lewiston,32544,Unknown
150935219,40.7596198,-111.886797,Salt Lake City,200133,2020
150935360,33.9824949,-117.374238,Riverside,322424,2015
150936096,34.1033192,-117.575173,Rancho Cucamonga,170714,2006
150936580,41.2230048,-111.9738429,Ogden,87321,2020
150936809,37.7385507,-121.4201395,Tracy,89274,2016
150937239,47.6742994,-116.7811531,Coeur d'Alene,49122,Unknown
150937357,33.4255117,-111.940016,Tempe,180587,2020-04-01
150937386,46.5927425,-112.036277,Helena,32091,2020
150937470,34.5361067,-117.2911565,Victorville,122225,2015
150937821,33.3527632,-111.789037,Gilbert,267918,2020-04-01
150938195,37.3541132,-121.955174,Santa Clara,130365,2019
150938231,34.4775296,-114.3379972,Lake Havasu City,58284,Unknown
150938628,37.6390972,-120.996878,Modesto,211266,2010
150938690,34.539984,-112.468812,Prescott,45827,2020-04-01
150938845,42.224867,-121.78167,Klamath Falls,21885,2020
150938939,37.6535403,-122.4168664,South San Francisco,63632,2010
150939043,36.8035642,-114.067141,Mesquite,20471,2020
150939251,44.0462362,-123.0220289,Springfield,62979,Unknown
150939397,33.8322043,-118.2517547,Carson,93805,2006
150939655,45.5228939,-122.989827,Hillsboro,106447,2020
150939691,33.8752945,-117.566444,Corona,150308,Unknown
150939853,39.1698022,-119.7575628,Carson City,58639,2020
150940343,33.937517,-117.2305944,Moreno Valley,183571,2006
150942073,41.0751048,-111.9741925,Layton,81773,2020
150942402,34.1976308,-119.180381,Oxnard,207254,2015
